percepcion,ideologia,KEY
Desaprueba mucho,Morena,21_115
Desaprueba mucho,Morena,21_115
Desaprueba mucho,Morena,21_115
Desaprueba algo,PAN,22_14
Desaprueba mucho,Morena,22_14
Desaprueba mucho,Ninguno,22_14
Desaprueba mucho,Morena,22_14
Desaprueba mucho,Morena,23_1
Desaprueba mucho,Morena,24_8
Desaprueba algo,Morena,24_8
Ni aprueba ni desaprueba,Morena,24_28
Desaprueba algo,Morena,24_54
Ni aprueba ni desaprueba,Morena,25_10
Desaprueba algo,Morena,25_10
Desaprueba mucho,Morena,25_12
Desaprueba mucho,Morena,25_12
Desaprueba mucho,Morena,25_17
Desaprueba mucho,Morena,25_17
Desaprueba mucho,Morena,25_17
Desaprueba mucho,Morena,26_24
Desaprueba mucho,Morena,26_55
Desaprueba algo,PRI,26_55
Desaprueba mucho,Morena,27_4
Desaprueba mucho,Morena,27_4
Desaprueba mucho,Morena,27_12
Desaprueba mucho,Morena,27_12
Desaprueba mucho,Morena,28_3
Ni aprueba ni desaprueba,Encuentro Social,28_3
Ni aprueba ni desaprueba,Morena,28_3
Desaprueba mucho,Ns/Nc,28_22
Desaprueba mucho,Ninguno,28_32
Desaprueba mucho,Ninguno,28_32
Desaprueba algo,Morena,29_6
Desaprueba mucho,Morena,29_6
Desaprueba algo,Morena,29_6
Desaprueba algo,Ninguno,29_6
Desaprueba mucho,Morena,29_35
Desaprueba mucho,Morena,29_35
Desaprueba mucho,Morena,29_35
Aprueba algo,Morena,29_35
Desaprueba mucho,Ninguno,29_35
Desaprueba mucho,Morena,29_35
Desaprueba mucho,Morena,30_41
Desaprueba mucho,Morena,30_41
Desaprueba mucho,Morena,30_41
Desaprueba mucho,Morena,30_41
Desaprueba mucho,Morena,30_41
Desaprueba algo,Morena,30_41
Ni aprueba ni desaprueba,Morena,30_41
Desaprueba mucho,Morena,30_41
Desaprueba mucho,Morena,30_42
Desaprueba mucho,Morena,30_42
Desaprueba mucho,Ninguno,30_42
Desaprueba algo,Morena,30_42
Ni aprueba ni desaprueba,Morena,30_42
Desaprueba mucho,Morena,30_42
Desaprueba mucho,Morena,30_49
Desaprueba mucho,Morena,30_49
Desaprueba mucho,Morena,30_49
Aprueba algo,Ninguno,30_69
Desaprueba mucho,Morena,30_118
Desaprueba mucho,Morena,30_118
Desaprueba mucho,Morena,30_118
Desaprueba mucho,Morena,30_118
Desaprueba mucho,Ninguno,30_118
Desaprueba mucho,Morena,30_118
Desaprueba algo,Morena,30_188
Ni aprueba ni desaprueba,Ninguno,30_188
Desaprueba mucho,Ninguno,30_188
Desaprueba algo,Ninguno,30_188
Desaprueba mucho,Morena,31_33
Desaprueba algo,Morena,31_38
Desaprueba mucho,Morena,31_38
Desaprueba mucho,Morena,31_38
Desaprueba mucho,Morena,31_50
Desaprueba mucho,Morena,31_50
Ni aprueba ni desaprueba,Morena,31_50
Desaprueba mucho,Morena,32_10
Desaprueba mucho,Morena,32_10
Desaprueba mucho,Morena,32_19
Aprueba algo,Morena,32_39
Desaprueba mucho,Morena,32_39
Desaprueba mucho,Morena,32_39
Desaprueba mucho,Movimiento Ciudadano,5_20
Desaprueba mucho,Ninguno,15_105
Desaprueba mucho,Ninguno,28_32
Desaprueba mucho,Ns/Nc,28_32
Desaprueba mucho,Ninguno,13_72
Desaprueba mucho,PRD,31_50
Desaprueba mucho,Ninguno,9_10
Ni aprueba ni desaprueba,PRD,17_7
Desaprueba algo,Ns/Nc,17_11
Desaprueba algo,Morena,9_5
Desaprueba mucho,Morena,9_7
Desaprueba algo,Morena,15_25
Desaprueba mucho,Morena,15_25
Desaprueba mucho,Ninguno,15_34
Desaprueba mucho,Morena,15_34
Desaprueba algo,Ninguno,15_52
Desaprueba algo,Ninguno,15_58
Desaprueba algo,Morena,15_81
Desaprueba mucho,Ninguno,15_107
Desaprueba mucho,Morena,17_18
Desaprueba mucho,Ninguno,20_147
Aprueba algo,Morena,21_179
Ni aprueba ni desaprueba,Ninguno,22_14
Desaprueba mucho,Ninguno,24_28
Desaprueba algo,PVEM,28_32
Desaprueba mucho,Ns/Nc,28_32
Desaprueba algo,Ninguno,11_19
Desaprueba algo,Ns/Nc,11_28
Ni aprueba ni desaprueba,Morena,12_29
Desaprueba algo,Ninguno,22_14
Ni aprueba ni desaprueba,PAN,2_2
Ni aprueba ni desaprueba,PRI,2_4
Ni aprueba ni desaprueba,Ninguno,2_4
Ni aprueba ni desaprueba,PAN,2_4
Ni aprueba ni desaprueba,PAN,2_4
Ni aprueba ni desaprueba,PAN,2_4
Desaprueba mucho,Movimiento Ciudadano,21_179
Desaprueba algo,PAN,22_14
Aprueba algo,Ninguno,28_22
Desaprueba mucho,PAN,30_132
Aprueba mucho,PRI,15_66
Ni aprueba ni desaprueba,Ninguno,22_14
Aprueba algo,Ninguno,13_3
Aprueba algo,Ninguno,13_72
Desaprueba mucho,Ninguno,15_110
Desaprueba mucho,Ninguno,21_44
Aprueba algo,PAN,21_115
Desaprueba algo,Ninguno,22_14
Desaprueba mucho,Ninguno,2_4
Desaprueba mucho,Ninguno,7_102
Desaprueba mucho,Ninguno,8_11
Desaprueba mucho,Ninguno,8_11
Desaprueba algo,Ninguno,9_5
Desaprueba mucho,Ninguno,9_5
Ni aprueba ni desaprueba,Ninguno,9_13
Desaprueba mucho,Ninguno,9_17
Desaprueba algo,Ninguno,9_17
Desaprueba mucho,Ninguno,11_4
Desaprueba mucho,Ninguno,11_41
Desaprueba algo,Ninguno,13_3
Desaprueba mucho,Ninguno,13_72
Ni aprueba ni desaprueba,Ninguno,14_120
Desaprueba algo,Ninguno,15_25
Desaprueba mucho,Ninguno,15_89
Desaprueba mucho,Ninguno,16_54
Desaprueba mucho,Ns/Nc,16_68
Desaprueba mucho,Ninguno,16_68
Ni aprueba ni desaprueba,Ninguno,20_66
Desaprueba mucho,Ninguno,28_22
Aprueba algo,PRI,28_32
Desaprueba mucho,Ninguno,30_118
Desaprueba algo,Movimiento Ciudadano,30_188
Desaprueba algo,Ninguno,30_192
Desaprueba mucho,Ninguno,31_33
Desaprueba mucho,Ninguno,32_10
Aprueba algo,Ninguno,32_19
Desaprueba mucho,Ninguno,32_39
Desaprueba mucho,Ninguno,16_83
Desaprueba mucho,Ninguno,10_5
Ni aprueba ni desaprueba,Ninguno,16_54
Ni aprueba ni desaprueba,Ninguno,28_3
Aprueba algo,Ninguno,13_5
Desaprueba algo,PAN,15_92
Desaprueba mucho,Ninguno,20_41
Aprueba algo,Ninguno,22_14
Desaprueba mucho,Ninguno,5_20
Desaprueba algo,Ninguno,10_5
Desaprueba mucho,Ninguno,10_12
Ni aprueba ni desaprueba,Ninguno,19_40
Ni aprueba ni desaprueba,Ninguno,19_40
Desaprueba algo,Ninguno,19_47
Desaprueba algo,Ninguno,19_47
Desaprueba mucho,Ninguno,22_14
Aprueba algo,Ninguno,30_132
Desaprueba mucho,Ninguno,31_50
Ni aprueba ni desaprueba,Ninguno,20_66
Desaprueba mucho,PAN,15_110
Ni aprueba ni desaprueba,PAN,17_11
Ni aprueba ni desaprueba,PAN,28_32
Aprueba algo,PRI,30_118
Desaprueba mucho,Morena,28_32
Ni aprueba ni desaprueba,Morena,28_32
Aprueba algo,Ninguno,30_69
Desaprueba mucho,Ninguno,1_5
Desaprueba mucho,Ninguno,2_2
Desaprueba algo,Ninguno,2_2
Desaprueba algo,Ns/Nc,2_4
Desaprueba mucho,Ninguno,2_4
Desaprueba mucho,Ninguno,2_4
Ni aprueba ni desaprueba,Ninguno,2_4
Desaprueba mucho,Ninguno,2_4
Desaprueba mucho,Ninguno,2_4
Desaprueba algo,Ninguno,5_25
Ni aprueba ni desaprueba,Ninguno,5_30
Ni aprueba ni desaprueba,Ninguno,5_35
Desaprueba mucho,Ninguno,8_11
Desaprueba mucho,Ninguno,8_19
Desaprueba algo,Ninguno,9_3
Ni aprueba ni desaprueba,Morena,9_5
Desaprueba mucho,Ninguno,9_5
Desaprueba mucho,PT,9_7
Desaprueba mucho,Ninguno,12_1
Desaprueba mucho,Ninguno,12_1
Desaprueba mucho,Ninguno,12_1
Desaprueba mucho,Ninguno,12_29
Desaprueba mucho,Ninguno,13_72
Ni aprueba ni desaprueba,Ninguno,14_15
Aprueba algo,Ninguno,14_15
Desaprueba algo,Ninguno,14_23
Desaprueba algo,Ninguno,14_118
Ni aprueba ni desaprueba,Ninguno,14_120
Desaprueba mucho,PAN,14_120
Desaprueba mucho,Ninguno,15_13
Desaprueba algo,Ninguno,15_20
Desaprueba mucho,Ninguno,15_20
Aprueba algo,PRI,15_32
Desaprueba algo,Ninguno,15_58
Desaprueba mucho,Ns/Nc,15_60
Desaprueba algo,Ninguno,15_107
Desaprueba algo,Ninguno,16_54
Ni aprueba ni desaprueba,Movimiento Ciudadano,16_83
Desaprueba mucho,PRD,17_7
Desaprueba mucho,Ninguno,17_7
Ni aprueba ni desaprueba,Ninguno,19_26
Desaprueba mucho,Ninguno,19_26
Ni aprueba ni desaprueba,Ns/Nc,19_40
Ni aprueba ni desaprueba,Ns/Nc,21_44
Desaprueba mucho,Morena,21_111
Desaprueba mucho,Morena,21_111
Ni aprueba ni desaprueba,PRD,21_111
Desaprueba mucho,Morena,21_111
Desaprueba algo,Ninguno,21_111
Desaprueba algo,Ninguno,21_115
Desaprueba algo,Ns/Nc,21_115
Ni aprueba ni desaprueba,Ns/Nc,21_133
Desaprueba mucho,Ns/Nc,21_133
Desaprueba mucho,Ninguno,21_115
Desaprueba mucho,Ninguno,22_14
Desaprueba algo,Ns/Nc,26_55
Ni aprueba ni desaprueba,Ninguno,28_32
Desaprueba mucho,Ninguno,29_6
Desaprueba mucho,Ninguno,30_42
Ni aprueba ni desaprueba,Ns/Nc,30_42
Desaprueba mucho,Ninguno,30_69
Desaprueba mucho,Ninguno,30_132
Desaprueba mucho,Ninguno,30_192
Desaprueba mucho,Ninguno,32_10
Desaprueba mucho,Ninguno,32_19
Desaprueba mucho,Ninguno,32_39
Ni aprueba ni desaprueba,PAN,2_2
Desaprueba mucho,Ninguno,9_2
Desaprueba algo,Ninguno,9_3
Desaprueba algo,Ninguno,9_3
Ni aprueba ni desaprueba,Morena,9_5
Desaprueba algo,Ninguno,9_5
Desaprueba algo,Ns/Nc,9_7
Ni aprueba ni desaprueba,Ninguno,9_10
Desaprueba mucho,Ninguno,9_12
Desaprueba algo,Ns/Nc,9_12
Ni aprueba ni desaprueba,Ns/Nc,9_13
Desaprueba algo,Ninguno,9_13
Desaprueba mucho,Ninguno,9_17
Desaprueba mucho,PAN,11_28
Desaprueba mucho,Ninguno,12_1
Desaprueba mucho,PAN,12_1
Aprueba algo,PRI,12_1
Desaprueba mucho,PT,12_29
Desaprueba algo,PRI,14_41
Desaprueba algo,Morena,14_99
Desaprueba algo,Ninguno,15_13
Aprueba algo,PRI,15_13
Desaprueba mucho,Ninguno,15_25
Aprueba algo,Ninguno,15_25
Desaprueba mucho,Ns/Nc,15_32
Desaprueba mucho,Ninguno,15_32
Desaprueba mucho,Ns/Nc,15_32
Aprueba algo,Ninguno,15_32
Desaprueba mucho,Ninguno,15_34
Desaprueba mucho,Ninguno,15_34
Desaprueba mucho,PRI,15_34
Aprueba algo,Ninguno,15_34
Ni aprueba ni desaprueba,Ninguno,15_34
Ni aprueba ni desaprueba,Ninguno,15_34
Aprueba algo,Ninguno,15_58
Desaprueba mucho,Ninguno,15_58
Ni aprueba ni desaprueba,Ninguno,15_60
Ni aprueba ni desaprueba,Ninguno,15_60
Ni aprueba ni desaprueba,Ninguno,15_60
Desaprueba mucho,Ninguno,15_60
Desaprueba algo,Ninguno,15_92
Desaprueba algo,Ninguno,15_92
Desaprueba mucho,Ninguno,15_105
Ni aprueba ni desaprueba,Ninguno,15_105
Desaprueba mucho,Ninguno,15_107
Ni aprueba ni desaprueba,Ninguno,15_107
Desaprueba algo,Ninguno,17_7
Desaprueba mucho,Ninguno,20_37
Aprueba algo,Ninguno,20_37
Ni aprueba ni desaprueba,Ninguno,20_41
Desaprueba mucho,Ninguno,20_41
Ns/Nc,Ninguno,20_147
Desaprueba mucho,Ninguno,21_44
Ni aprueba ni desaprueba,Ninguno,21_133
Desaprueba mucho,Ninguno,21_179
Aprueba algo,Morena,21_179
Ni aprueba ni desaprueba,Ninguno,21_179
Ni aprueba ni desaprueba,Movimiento Ciudadano,21_179
Desaprueba algo,Ninguno,22_14
Aprueba algo,Ninguno,24_28
Desaprueba algo,PT,28_3
Ni aprueba ni desaprueba,PRI,28_22
Desaprueba mucho,Ninguno,28_32
Desaprueba mucho,Ninguno,29_6
Desaprueba mucho,PAN,29_6
Desaprueba mucho,Ninguno,30_41
Aprueba algo,Ninguno,30_49
Aprueba algo,PRI,30_49
Desaprueba mucho,Ninguno,30_132
Desaprueba algo,Ninguno,30_132
Desaprueba algo,Ninguno,30_132
Desaprueba mucho,Ninguno,30_192
Ni aprueba ni desaprueba,Ninguno,9_12
Desaprueba algo,Ninguno,11_19
Desaprueba algo,Morena,15_13
Desaprueba mucho,Ninguno,17_11
Desaprueba mucho,Ninguno,17_18
Aprueba algo,Ninguno,20_147
Desaprueba mucho,Morena,28_22
Desaprueba mucho,Ninguno,32_19
Desaprueba algo,Ns/Nc,1_5
Aprueba mucho,PRI,7_88
Ni aprueba ni desaprueba,Ninguno,9_7
Desaprueba algo,Morena,9_10
Ni aprueba ni desaprueba,PRI,11_20
Desaprueba algo,Ninguno,11_20
Desaprueba algo,Ninguno,11_20
Desaprueba mucho,Ninguno,11_41
Desaprueba mucho,Ninguno,11_42
Aprueba mucho,Morena,14_99
Ni aprueba ni desaprueba,PRI,15_107
Aprueba algo,Ns/Nc,24_28
Aprueba algo,Ninguno,9_2
Ni aprueba ni desaprueba,PRI,9_5
Desaprueba mucho,Ninguno,9_10
Desaprueba algo,PRD,9_12
Desaprueba mucho,Ninguno,9_17
Desaprueba mucho,Ninguno,15_13
Ni aprueba ni desaprueba,Ns/Nc,15_20
Desaprueba algo,Ninguno,15_89
Ni aprueba ni desaprueba,PRI,15_92
Desaprueba algo,Ninguno,15_107
