percepcion,ideologia,KEY
Desacuerdo,MORENA,6_7
Acuerdo en parte,PRI,13_56
Desacuerdo en parte,Ns/Nc,13_83
Desacuerdo,MORENA,15_57
Desacuerdo,PT,15_58
Desacuerdo,MORENA,15_96
Desacuerdo,PRI,15_109
Desacuerdo,Ns/Nc,15_109
Acuerdo en parte,MORENA,18_20
Desacuerdo,PAN,25_6
Desacuerdo,MORENA,26_42
Acuerdo,PAN,14_120
Desacuerdo,MORENA,1_1
Desacuerdo en parte,PAN,24_7
Desacuerdo en parte,PRI,28_28
Acuerdo en parte,PRI,5_35
Desacuerdo,MORENA,20_67
Desacuerdo,MORENA,30_87
Desacuerdo,Ns/Nc,30_124
Acuerdo,Ns/Nc,30_197
Desacuerdo,Ns/Nc,9_2
Desacuerdo,PAN,21_17
Desacuerdo,PRD,17_8
Desacuerdo en parte,Ns/Nc,9_5
Acuerdo,PRD,21_114
Acuerdo,PRI,9_5
Desacuerdo,PRI,12_39
Desacuerdo en parte,Ns/Nc,12_49
Acuerdo,PRI,9_12
Desacuerdo,MORENA,13_48
Desacuerdo,MORENA,13_56
Acuerdo en parte,PRI,15_29
Desacuerdo,Ns/Nc,15_33
Acuerdo,MORENA,15_57
Desacuerdo,Ns/Nc,15_106
Ns/Nc,MORENA,25_6
Ns/Nc,Ns/Nc,2_4
Acuerdo,PRI,14_120
Desacuerdo en parte,PRI,5_35
Acuerdo,PRI,4_2
Desacuerdo en parte,PRD,20_68
Desacuerdo,MORENA,30_87
Desacuerdo,PRD,20_338
Ns/Nc,Ns/Nc,12_1
Acuerdo,PRI,9_2
Desacuerdo,Ns/Nc,9_10
Desacuerdo en parte,PRI,15_33
Desacuerdo,MORENA,8_17
Desacuerdo,MORENA,8_17
Ns/Nc,Ns/Nc,2_4
Acuerdo,Ns/Nc,14_120
Desacuerdo,PAN,19_26
Acuerdo en parte,MORENA,5_35
Acuerdo en parte,PRI,5_35
Desacuerdo,PAN,19_46
Desacuerdo en parte,MORENA,31_47
Acuerdo en parte,MORENA,20_68
Desacuerdo,PAN,23_8
Desacuerdo,PAN,7_101
Desacuerdo,MORENA,20_338
Desacuerdo,Pedro Ferriz de Con,29_5
Desacuerdo,Ns/Nc,17_7
Desacuerdo en parte,Ns/Nc,9_5
Acuerdo,PAN,12_28
Acuerdo,Ns/Nc,21_195
Desacuerdo,Ns/Nc,13_56
Desacuerdo en parte,Ns/Nc,16_85
Desacuerdo,Ns/Nc,15_47
Desacuerdo,Ns/Nc,15_47
Desacuerdo en parte,MORENA,15_58
Acuerdo,PRI,15_124
Desacuerdo en parte,PT,15_99
Desacuerdo,Ns/Nc,15_106
Desacuerdo,PAN,18_20
Desacuerdo en parte,PRI,10_5
Desacuerdo en parte,PAN,26_30
Acuerdo en parte,Ns/Nc,25_11
Desacuerdo,MORENA,1_1
Desacuerdo,Ns/Nc,28_32
Desacuerdo en parte,PRI,31_47
Ns/Nc,PVEM,7_96
Desacuerdo,Ns/Nc,30_131
Desacuerdo,Ns/Nc,29_5
Desacuerdo,MORENA,12_28
Desacuerdo en parte,MORENA,9_5
Desacuerdo,MORENA,9_15
Acuerdo en parte,PRI,16_94
Desacuerdo en parte,MORENA,26_30
Ns/Nc,PAN,2_4
Ns/Nc,MORENA,2_4
Desacuerdo,MORENA,2_4
Desacuerdo,PRI,8_37
Desacuerdo,MORENA,25_11
Desacuerdo,Ns/Nc,24_7
Acuerdo en parte,PRI,19_26
Desacuerdo en parte,PAN,28_32
Acuerdo en parte,PRI,28_32
Desacuerdo,Ns/Nc,28_38
Acuerdo en parte,Margarita Zavala,19_46
Desacuerdo,MORENA,20_67
Desacuerdo,MORENA,12_1
Desacuerdo en parte,Ns/Nc,15_19
Desacuerdo,Pedro Ferriz de Con,15_47
Desacuerdo,PRI,15_124
Desacuerdo,MORENA,15_104
Desacuerdo,Ns/Nc,15_109
Desacuerdo,MORENA,15_109
Desacuerdo,Ns/Nc,26_30
Desacuerdo,MORENA,8_21
Acuerdo,PRI,26_42
Ns/Nc,Ns/Nc,2_4
Desacuerdo,Ns/Nc,5_30
Desacuerdo,Ns/Nc,28_28
Desacuerdo,Partido Encuentro Social,28_38
Acuerdo en parte,PRI,19_46
Desacuerdo,PAN,19_46
Desacuerdo,PAN,19_39
Desacuerdo,PRD,20_300
Desacuerdo en parte,MORENA,9_2
Acuerdo en parte,PRI,13_83
Acuerdo en parte,PRI,16_88
Desacuerdo,PRI,15_47
Desacuerdo,Ns/Nc,15_96
Desacuerdo,PAN,14_9
Desacuerdo,PRI,26_18
Acuerdo,PRI,26_42
Desacuerdo,PAN,14_39
Desacuerdo,MORENA,1_1
Desacuerdo,PAN,19_26
Acuerdo,Ns/Nc,28_38
Desacuerdo en parte,PAN,5_35
Desacuerdo,PRI,19_46
Desacuerdo en parte,PRI,19_39
Desacuerdo,PRD,7_96
Ns/Nc,PRI,30_174
Desacuerdo,MORENA,21_17
Desacuerdo,Ns/Nc,9_12
Desacuerdo,PRI,9_15
Desacuerdo,MORENA,14_9
Desacuerdo en parte,PRI,10_5
Desacuerdo,PAN,25_6
Desacuerdo,Ns/Nc,25_6
Acuerdo en parte,PVEM,14_101
Desacuerdo,Ns/Nc,24_28
Desacuerdo,PAN,24_28
Acuerdo en parte,PRI,23_8
Desacuerdo,MORENA,13_83
Acuerdo en parte,PRI,15_124
Ns/Nc,Ns/Nc,2_1
Desacuerdo,Ns/Nc,2_1
Desacuerdo,MORENA,8_21
Desacuerdo,Ns/Nc,14_39
Acuerdo,PRI,14_101
Desacuerdo,PRI,14_120
Desacuerdo,Ns/Nc,28_22
Desacuerdo,PAN,28_38
Acuerdo,PRI,23_5
Desacuerdo,MORENA,27_4
Desacuerdo,PT,20_68
Desacuerdo,Ns/Nc,7_87
Desacuerdo en parte,Ns/Nc,30_197
Desacuerdo,Ns/Nc,12_1
Desacuerdo,Ns/Nc,17_22
Desacuerdo,MORENA,21_114
Desacuerdo,MORENA,21_195
Desacuerdo,PAN,15_19
Desacuerdo,MORENA,13_83
Desacuerdo,MORENA,15_57
Desacuerdo,MORENA,18_20
Acuerdo en parte,PRI,3_3
Acuerdo en parte,PRI,2_4
Desacuerdo en parte,PAN,24_7
Desacuerdo,MORENA,24_28
Desacuerdo en parte,Ns/Nc,5_35
Desacuerdo,MORENA,4_2
Desacuerdo,Ns/Nc,27_2
Acuerdo,PRI,27_4
Desacuerdo,PAN,31_47
Desacuerdo,MORENA,7_87
Ns/Nc,PRI,7_101
Desacuerdo,MORENA,17_7
Desacuerdo,Ns/Nc,9_5
Desacuerdo,PRD,6_7
Desacuerdo,MORENA,16_85
Desacuerdo,PAN,16_88
Acuerdo en parte,MORENA,15_47
Desacuerdo,Ns/Nc,15_58
Desacuerdo,MORENA,15_70
Desacuerdo en parte,MORENA,15_99
Desacuerdo,Ns/Nc,15_104
Desacuerdo,MORENA,15_106
Acuerdo en parte,PRI,18_20
Desacuerdo,PAN,26_30
Acuerdo en parte,PRI,8_21
Desacuerdo,Ns/Nc,8_21
Desacuerdo,MORENA,14_98
Acuerdo,PRI,1_1
Desacuerdo en parte,MORENA,20_67
Acuerdo en parte,PRD,20_67
Acuerdo en parte,MORENA,30_87
Acuerdo en parte,PRI,20_338
Acuerdo en parte,MORENA,30_197
Desacuerdo,MORENA,29_5
Desacuerdo en parte,Ns/Nc,17_7
Desacuerdo,Ns/Nc,13_56
Desacuerdo en parte,Ns/Nc,15_29
Desacuerdo,Margarita Zavala,15_31
Ns/Nc,Ns/Nc,15_31
Desacuerdo,MORENA,16_94
Desacuerdo,PAN,15_57
Acuerdo,PRI,2_4
Acuerdo en parte,Ns/Nc,25_6
Acuerdo en parte,MORENA,14_98
Desacuerdo,PT,14_98
Acuerdo,PRI,1_1
Ns/Nc,Ns/Nc,4_2
Desacuerdo,MORENA,7_101
Desacuerdo en parte,PRI,12_1
Desacuerdo,Ns/Nc,21_114
Desacuerdo,MORENA,15_29
Desacuerdo,MORENA,14_9
Desacuerdo,MORENA,25_6
Desacuerdo,PRI,14_120
Acuerdo en parte,PRI,28_28
Acuerdo,PRI,23_5
Desacuerdo,PRI,27_2
Desacuerdo,PAN,23_8
Desacuerdo,MORENA,30_124
Acuerdo,PRI,30_131
Ns/Nc,PRI,30_174
Acuerdo en parte,MORENA,30_197
Acuerdo,PRI,17_7
Desacuerdo,Ns/Nc,21_114
Desacuerdo,Partido Encuentro Social,12_49
Desacuerdo en parte,MORENA,16_88
Desacuerdo en parte,PRI,15_47
Desacuerdo,PRI,15_57
Acuerdo,Ns/Nc,15_57
Acuerdo,PRI,15_70
Desacuerdo,PRI,15_96
Desacuerdo,MORENA,15_109
Desacuerdo,Ns/Nc,26_42
Acuerdo,Ns/Nc,14_120
Acuerdo,PRI,1_1
Acuerdo,MORENA,32_40
Desacuerdo,MORENA,20_338
Acuerdo,Ns/Nc,30_197
Desacuerdo,Ns/Nc,12_1
Acuerdo,PRI,13_56
Desacuerdo,MORENA,13_83
Acuerdo,PAN,15_104
Ns/Nc,MORENA,2_1
Desacuerdo,Ns/Nc,24_11
Desacuerdo,PAN,19_26
Desacuerdo,Ns/Nc,28_32
Acuerdo en parte,Ns/Nc,24_28
Acuerdo,PRI,19_39
Desacuerdo,Ns/Nc,30_131
Acuerdo,PRI,19_46
Acuerdo,PRI,23_8
Acuerdo,PRI,20_300
Desacuerdo,PRI,7_101
Desacuerdo,PAN,21_17
Desacuerdo,Ns/Nc,9_3
Acuerdo en parte,Ns/Nc,21_114
Desacuerdo,MORENA,21_195
Desacuerdo en parte,Ns/Nc,15_106
Desacuerdo,MORENA,15_109
Desacuerdo,MORENA,18_20
Desacuerdo,PAN,14_9
Desacuerdo,PAN,3_3
Desacuerdo,PRI,8_17
Desacuerdo,PAN,10_5
Acuerdo en parte,MORENA,14_39
Acuerdo,PRI,26_42
Ns/Nc,PAN,2_4
Acuerdo,PRI,14_39
Acuerdo,PRI,14_101
Desacuerdo,PAN,26_18
Acuerdo,PRI,1_1
Desacuerdo,MORENA,21_34
Desacuerdo,PRI,6_7
Desacuerdo,PRI,15_124
Desacuerdo,Ns/Nc,15_96
Acuerdo,PRI,26_18
Desacuerdo en parte,PAN,25_6
Ns/Nc,PRI,8_37
Desacuerdo,MORENA,24_7
Acuerdo,PRI,1_1
Acuerdo en parte,PRI,24_11
Desacuerdo,Ns/Nc,19_26
Acuerdo en parte,PRI,5_30
Desacuerdo en parte,PRI,32_40
Desacuerdo,MORENA,20_300
Acuerdo,Ns/Nc,30_131
Desacuerdo,Ns/Nc,30_131
Desacuerdo,Ns/Nc,9_3
Desacuerdo,MORENA,15_33
Desacuerdo,PRD,15_57
Desacuerdo,MORENA,15_58
Desacuerdo en parte,Ns/Nc,15_99
Acuerdo en parte,PRI,28_22
Desacuerdo,PAN,28_22
Desacuerdo,PRI,5_30
Desacuerdo,Ns/Nc,19_39
Desacuerdo en parte,MORENA,31_89
Desacuerdo,Ns/Nc,21_34
Acuerdo en parte,Ns/Nc,10_5
Desacuerdo,Jaime Rodriguez EL BRONCO,8_21
Desacuerdo,MORENA,26_18
Acuerdo en parte,Margarita Zavala,24_11
Desacuerdo,Ns/Nc,19_26
Acuerdo en parte,PRI,19_46
Acuerdo,Pedro Ferriz de Con,21_17
Desacuerdo,MORENA,17_8
Desacuerdo,Ns/Nc,15_19
Desacuerdo,MORENA,15_58
Desacuerdo,Ns/Nc,15_58
Desacuerdo,Ns/Nc,25_11
Desacuerdo,Margarita Zavala,24_7
Acuerdo en parte,MORENA,21_34
Desacuerdo,PAN,12_1
Desacuerdo en parte,Ns/Nc,13_48
Acuerdo,PRI,15_99
Desacuerdo,Ns/Nc,12_49
Desacuerdo en parte,Jaime Rodriguez EL BRONCO,15_31
Acuerdo,MORENA,15_33
Acuerdo en parte,PRI,14_9
Acuerdo,PRI,30_15
Desacuerdo,MORENA,29_5
Acuerdo en parte,Ns/Nc,12_49
Acuerdo en parte,PRI,15_104
Desacuerdo,PAN,24_7
Desacuerdo,MORENA,28_38
Acuerdo,Ns/Nc,30_87
Ns/Nc,Ns/Nc,8_17
Desacuerdo,PRI,8_37
Desacuerdo,Pedro Ferriz de Con,15_104
Desacuerdo,Ns/Nc,17_7
Desacuerdo,Ns/Nc,30_197
Acuerdo,MORENA,15_31
Desacuerdo en parte,Ns/Nc,15_109
Desacuerdo,PAN,14_39
Acuerdo,PRI,30_197
Desacuerdo en parte,Ns/Nc,30_131
Desacuerdo,PRI,17_7
Desacuerdo,Ns/Nc,20_300
