MAPA,CVE_ENT,NOM_ENT,NOM_ABR,CVE_MUN,NOM_MUN,CVE_CAB,NOM_CAB,POB_TOTAL,POB_MASCULINA,POB_FEMENINA,TOTAL DE VIVIENDAS HABITADAS
24,24,SAN LUIS POTOSI,SLP,31,SANTA CATARINA,1,SANTA CATARINA,12163,5917,6246,2952
24,24,SAN LUIS POTOSI,SLP,32,SANTA MARIA DEL RIO,1,SANTA MARIA DEL RIO,39880,19158,20722,10222
24,24,SAN LUIS POTOSI,SLP,33,SANTO DOMINGO,1,SANTO DOMINGO,10785,5279,5506,2914
24,24,SAN LUIS POTOSI,SLP,34,SAN VICENTE TANCUAYALAB,1,SAN VICENTE TANCUAYALAB,14945,7411,7534,4161
24,24,SAN LUIS POTOSI,SLP,35,SOLEDAD DE GRACIANO SANCHEZ,1,SOLEDAD DE GRACIANO SANCHEZ,332072,161877,170195,91824
24,24,SAN LUIS POTOSI,SLP,36,TAMASOPO,1,TAMASOPO,29184,14746,14438,8391
24,24,SAN LUIS POTOSI,SLP,37,TAMAZUNCHALE,1,TAMAZUNCHALE,95037,46209,48828,24458
24,24,SAN LUIS POTOSI,SLP,38,TAMPACAN,1,TAMPACAN,14348,7281,7067,3855
24,24,SAN LUIS POTOSI,SLP,39,TAMPAMOLON CORONA,1,TAMPAMOLON CORONA,13603,6755,6848,3530
24,24,SAN LUIS POTOSI,SLP,40,TAMUIN,1,TAMUIN,36968,18109,18859,10553
24,24,SAN LUIS POTOSI,SLP,41,TANLAJAS,1,TANLAJAS,18208,9111,9097,4959
24,24,SAN LUIS POTOSI,SLP,42,TANQUIAN DE ESCOBEDO,1,TANQUIAN DE ESCOBEDO,13448,6573,6875,3701
24,24,SAN LUIS POTOSI,SLP,43,TIERRA NUEVA,1,TIERRA NUEVA,7966,3720,4246,2184
24,24,SAN LUIS POTOSI,SLP,44,VANEGAS,1,VANEGAS,7557,3806,3751,1970
24,24,SAN LUIS POTOSI,SLP,45,VENADO,1,VENADO,14188,7016,7172,3982
24,24,SAN LUIS POTOSI,SLP,46,VILLA DE ARRIAGA,1,VILLA DE ARRIAGA,18206,8993,9213,4645
24,24,SAN LUIS POTOSI,SLP,47,VILLA DE GUADALUPE,1,VILLA DE GUADALUPE,9277,4631,4646,2505
24,24,SAN LUIS POTOSI,SLP,48,VILLA DE LA PAZ,1,VILLA DE LA PAZ,5298,2634,2664,1333
24,24,SAN LUIS POTOSI,SLP,49,VILLA DE RAMOS,1,VILLA DE RAMOS,38389,18267,20122,9985
24,24,SAN LUIS POTOSI,SLP,50,VILLA DE REYES,1,VILLA DE REYES,52912,26163,26749,12160
24,24,SAN LUIS POTOSI,SLP,51,VILLA HIDALGO,1,VILLA HIDALGO,15458,7655,7803,4220
24,24,SAN LUIS POTOSI,SLP,52,VILLA JUAREZ,1,VILLA JUAREZ,10304,5135,5169,2967
24,24,SAN LUIS POTOSI,SLP,53,AXTLA DE TERRAZAS,1,AXTLA DE TERRAZAS,32544,15917,16627,8507
24,24,SAN LUIS POTOSI,SLP,54,XILITLA,1,XILITLA,49741,24430,25311,12698
24,24,SAN LUIS POTOSI,SLP,55,ZARAGOZA,1,VILLA DE ZARAGOZA,27386,13482,13904,6450
24,24,SAN LUIS POTOSI,SLP,56,VILLA DE ARISTA,2,VILLA DE ARISTA,17258,8370,8888,4304
24,24,SAN LUIS POTOSI,SLP,57,MATLAPA,1,MATLAPA,28996,14111,14885,7223
24,24,SAN LUIS POTOSI,SLP,58,EL NARANJO,1,EL NARANJO,20959,10445,10514,5881
25,25,SINALOA,SIN.,1,AHOME,1,LOS MOCHIS,459310,225316,233994,133947
25,25,SINALOA,SIN.,2,ANGOSTURA,1,ANGOSTURA,44093,22129,21964,12958
25,25,SINALOA,SIN.,3,BADIRAGUATO,1,BADIRAGUATO,26542,13669,12873,7252
25,25,SINALOA,SIN.,4,CONCORDIA,1,HEROICA CIUDAD CONCORDIA,24899,12539,12360,7220
25,25,SINALOA,SIN.,5,COSALA,1,COSALA,17012,8676,8336,4175
25,25,SINALOA,SIN.,6,CULIACAN,1,CULIACAN ROSALES,1003530,491046,512484,281726
25,25,SINALOA,SIN.,7,CHOIX,1,CHOIX,29334,14889,14445,8177
25,25,SINALOA,SIN.,8,ELOTA,1,LA CRUZ,55339,28546,26793,12178
25,25,SINALOA,SIN.,9,ESCUINAPA,1,ESCUINAPA DE HIDALGO,59988,30101,29887,16272
25,25,SINALOA,SIN.,10,EL FUERTE,1,EL FUERTE,96593,48456,48137,26506
25,25,SINALOA,SIN.,11,GUASAVE,1,GUASAVE,289370,143018,146352,77926
25,25,SINALOA,SIN.,12,MAZATLAN,1,MAZATLAN,501441,245381,256060,152976
25,25,SINALOA,SIN.,13,MOCORITO,1,MOCORITO,40358,20575,19783,11588
25,25,SINALOA,SIN.,14,ROSARIO,1,EL ROSARIO,52345,26449,25896,14817
25,25,SINALOA,SIN.,15,SALVADOR ALVARADO,1,GUAMUCHIL,79492,38424,41068,23229
25,25,SINALOA,SIN.,16,SAN IGNACIO,1,SAN IGNACIO,19505,10282,9223,5554
25,25,SINALOA,SIN.,17,SINALOA,1,SINALOA DE LEYVA,78670,39850,38820,21078
25,25,SINALOA,SIN.,18,NAVOLATO,1,NAVOLATO,149122,75469,73653,37692
26,26,SONORA,SON.,1,ACONCHI,1,ACONCHI,2563,1336,1227,790
26,26,SONORA,SON.,2,AGUA PRIETA,1,AGUA PRIETA,91929,45811,46118,27092
26,26,SONORA,SON.,3,ALAMOS,1,ALAMOS,24976,12909,12067,7135
26,26,SONORA,SON.,4,ALTAR,1,ALTAR,9492,4712,4780,2668
26,26,SONORA,SON.,5,ARIVECHI,1,ARIVECHI,1177,594,583,395
26,26,SONORA,SON.,6,ARIZPE,1,ARIZPE,2788,1446,1342,968
26,26,SONORA,SON.,7,ATIL,1,ATIL,626,310,316,191
26,26,SONORA,SON.,8,BACADEHUACHI,1,BACADEHUACHI,979,522,457,346
26,26,SONORA,SON.,9,BACANORA,1,BACANORA,759,390,369,262
26,26,SONORA,SON.,10,BACERAC,1,BACERAC,1221,603,618,380
26,26,SONORA,SON.,11,BACOACHI,1,BACOACHI,1475,750,725,516
26,26,SONORA,SON.,12,BACUM,1,BACUM,23151,11784,11367,6407
26,26,SONORA,SON.,13,BANAMICHI,1,BANAMICHI,1825,924,901,565
26,26,SONORA,SON.,14,BAVIACORA,1,BAVIACORA,3191,1662,1529,1041
26,26,SONORA,SON.,15,BAVISPE,1,BAVISPE,1169,618,551,387
26,26,SONORA,SON.,16,BENJAMIN HILL,1,BENJAMIN HILL,4988,2483,2505,1544
26,26,SONORA,SON.,17,CABORCA,1,HEROICA CABORCA,89122,44736,44386,26335
26,26,SONORA,SON.,18,CAJEME,1,CIUDAD OBREGON,436484,214601,221883,135744
26,26,SONORA,SON.,19,CANANEA,1,HEROICA CIUDAD DE CANANEA,39451,19610,19841,11594
26,26,SONORA,SON.,20,CARBO,1,CARBO,4946,2568,2378,1402
26,26,SONORA,SON.,21,LA COLORADA,1,LA COLORADA,1848,1020,828,683
26,26,SONORA,SON.,22,CUCURPE,1,CUCURPE,863,470,393,315
26,26,SONORA,SON.,23,CUMPAS,1,CUMPAS,5829,2965,2864,1861
26,26,SONORA,SON.,24,DIVISADEROS,1,DIVISADEROS,753,394,359,242
26,26,SONORA,SON.,25,EMPALME,1,EMPALME,51431,25968,25463,14807
26,26,SONORA,SON.,26,ETCHOJOA,1,ETCHOJOA,61309,31308,30001,15534
26,26,SONORA,SON.,27,FRONTERAS,1,FRONTERAS,9041,4580,4461,2697
26,26,SONORA,SON.,28,GRANADOS,1,GRANADOS,1009,524,485,342
26,26,SONORA,SON.,29,GUAYMAS,1,HEROICA GUAYMAS,156863,77987,78876,47136
26,26,SONORA,SON.,30,HERMOSILLO,1,HERMOSILLO,936263,467490,468773,278712
26,26,SONORA,SON.,31,HUACHINERA,1,HUACHINERA,1186,607,579,395
26,26,SONORA,SON.,32,HUASABAS,1,HUASABAS,888,467,421,299
26,26,SONORA,SON.,33,HUATABAMPO,1,HUATABAMPO,77682,39417,38265,21446
26,26,SONORA,SON.,34,HUEPAC,1,HUEPAC,943,494,449,328
26,26,SONORA,SON.,35,IMURIS,1,IMURIS,12536,6401,6135,3553
26,26,SONORA,SON.,36,MAGDALENA,1,MAGDALENA DE KINO,33049,16230,16819,9868
26,26,SONORA,SON.,37,MAZATAN,1,MAZATAN,1101,594,507,402
26,26,SONORA,SON.,38,MOCTEZUMA,1,MOCTEZUMA,5173,2543,2630,1725
26,26,SONORA,SON.,39,NACO,1,NACO,5774,2897,2877,1698
26,26,SONORA,SON.,40,NACORI CHICO,1,NACORI CHICO,1531,808,723,502
26,26,SONORA,SON.,41,NACOZARI DE GARCIA,1,NACOZARI DE GARCIA,14369,7274,7095,4351
26,26,SONORA,SON.,42,NAVOJOA,1,NAVOJOA,164387,81264,83123,46935
26,26,SONORA,SON.,43,NOGALES,1,HEROICA NOGALES,264782,132260,132522,78396
26,26,SONORA,SON.,44,ONAVAS,1,ONAVAS,365,184,181,120
26,26,SONORA,SON.,45,OPODEPE,1,OPODEPE,2438,1325,1113,828
26,26,SONORA,SON.,46,OQUITOA,1,OQUITOA,496,231,265,156
26,26,SONORA,SON.,47,PITIQUITO,1,PITIQUITO,9122,4694,4428,2770
26,26,SONORA,SON.,48,PUERTO PEÑASCO,1,PUERTO PEÑASCO,62689,31636,31053,19189
26,26,SONORA,SON.,49,QUIRIEGO,1,QUIRIEGO,3090,1618,1472,934
26,26,SONORA,SON.,50,RAYON,1,RAYON,1496,809,687,540
26,26,SONORA,SON.,51,ROSARIO,1,ROSARIO,4830,2484,2346,1508
26,26,SONORA,SON.,52,SAHUARIPA,1,SAHUARIPA,5257,2719,2538,1746
26,26,SONORA,SON.,53,SAN FELIPE DE JESUS,1,SAN FELIPE DE JESUS,369,201,168,126
26,26,SONORA,SON.,54,SAN JAVIER,1,SAN JAVIER,537,294,243,156
26,26,SONORA,SON.,55,SAN LUIS RIO COLORADO,1,SAN LUIS RIO COLORADO,199021,100552,98469,59733
26,26,SONORA,SON.,56,SAN MIGUEL DE HORCASITAS,1,SAN MIGUEL DE HORCASITAS,10729,5607,5122,2787
26,26,SONORA,SON.,57,SAN PEDRO DE LA CUEVA,1,SAN PEDRO DE LA CUEVA,1458,793,665,565
26,26,SONORA,SON.,58,SANTA ANA,1,SANTA ANA,16203,7989,8214,4936
26,26,SONORA,SON.,59,SANTA CRUZ,1,SANTA CRUZ,1835,962,873,558
26,26,SONORA,SON.,60,SARIC,1,SARIC,2058,1079,979,638
26,26,SONORA,SON.,61,SOYOPA,1,SOYOPA,1368,769,599,478
26,26,SONORA,SON.,62,SUAQUI GRANDE,1,SUAQUI GRANDE,1114,601,513,352
26,26,SONORA,SON.,63,TEPACHE,1,TEPACHE,1178,621,557,398
26,26,SONORA,SON.,64,TRINCHERAS,1,TRINCHERAS,1381,739,642,481
26,26,SONORA,SON.,65,TUBUTAMA,1,TUBUTAMA,1473,783,690,487
26,26,SONORA,SON.,66,URES,1,HEROICA CIUDAD DE URES,8548,4451,4097,2947
26,26,SONORA,SON.,67,VILLA HIDALGO,1,VILLA HIDALGO,1429,748,681,494
26,26,SONORA,SON.,68,VILLA PESQUEIRA,1,VILLA PESQUEIRA (MATAPE),1043,592,451,379
26,26,SONORA,SON.,69,YECORA,1,YECORA,4793,2415,2378,1524
26,26,SONORA,SON.,70,GENERAL PLUTARCO ELIAS CALLES,1,SONOYTA,13627,6727,6900,4096
26,26,SONORA,SON.,71,BENITO JUAREZ,1,VILLA JUAREZ,21692,10901,10791,5986
26,26,SONORA,SON.,72,SAN IGNACIO RIO MUERTO,1,SAN IGNACIO RIO MUERTO,14279,7342,6937,3925
27,27,TABASCO,TAB.,1,BALANCAN,1,BALANCAN,58524,29242,29282,17037
27,27,TABASCO,TAB.,2,CARDENAS,1,CARDENAS,243229,118795,124434,67278
27,27,TABASCO,TAB.,3,CENTLA,1,FRONTERA,107731,53114,54617,28480
27,27,TABASCO,TAB.,4,CENTRO,1,VILLAHERMOSA,683607,330080,353527,197683
27,27,TABASCO,TAB.,5,COMALCALCO,1,COMALCALCO,214877,105283,109594,58320
27,27,TABASCO,TAB.,6,CUNDUACAN,1,CUNDUACAN,137257,67272,69985,37604
27,27,TABASCO,TAB.,7,EMILIANO ZAPATA,1,EMILIANO ZAPATA,32181,15453,16728,9518
27,27,TABASCO,TAB.,8,HUIMANGUILLO,1,HUIMANGUILLO,190885,93910,96975,51674
27,27,TABASCO,TAB.,9,JALAPA,1,JALAPA,37749,18879,18870,10573
27,27,TABASCO,TAB.,10,JALPA DE MENDEZ,1,JALPA DE MENDEZ,91185,44913,46272,23707
27,27,TABASCO,TAB.,11,JONUTA,1,JONUTA,30798,15454,15344,8674
27,27,TABASCO,TAB.,12,MACUSPANA,1,MACUSPANA,158601,77531,81070,43231
27,27,TABASCO,TAB.,13,NACAJUCA,1,NACAJUCA,150300,72894,77406,42007
27,27,TABASCO,TAB.,14,PARAISO,1,PARAISO,96741,47672,49069,26545
27,27,TABASCO,TAB.,15,TACOTALPA,1,TACOTALPA,47905,23754,24151,12769
27,27,TABASCO,TAB.,16,TEAPA,1,TEAPA,58718,28764,29954,16168
27,27,TABASCO,TAB.,17,TENOSIQUE,1,TENOSIQUE DE PINO SUAREZ,62310,30661,31649,18146
28,28,TAMAULIPAS,TAMPS.,1,ABASOLO,1,ABASOLO,9822,4898,4924,3085
28,28,TAMAULIPAS,TAMPS.,2,ALDAMA,1,ALDAMA,28725,14347,14378,9165
28,28,TAMAULIPAS,TAMPS.,3,ALTAMIRA,1,ALTAMIRA,269790,133306,136484,80914
28,28,TAMAULIPAS,TAMPS.,4,ANTIGUO MORELOS,1,ANTIGUO MORELOS,8850,4387,4463,2785
28,28,TAMAULIPAS,TAMPS.,5,BURGOS,1,BURGOS,4256,2201,2055,1420
28,28,TAMAULIPAS,TAMPS.,6,BUSTAMANTE,1,BUSTAMANTE,7542,3853,3689,1877
28,28,TAMAULIPAS,TAMPS.,7,CAMARGO,1,CIUDAD CAMARGO,16546,8620,7926,6369
28,28,TAMAULIPAS,TAMPS.,8,CASAS,1,CASAS,4143,2178,1965,1204
28,28,TAMAULIPAS,TAMPS.,9,CIUDAD MADERO,1,CIUDAD MADERO,205933,98248,107685,65658
28,28,TAMAULIPAS,TAMPS.,10,CRUILLAS,1,CRUILLAS,1671,826,845,569
28,28,TAMAULIPAS,TAMPS.,11,GOMEZ FARIAS,36,GOMEZ FARIAS,8288,4230,4058,2607
28,28,TAMAULIPAS,TAMPS.,12,GONZALEZ,1,GONZALEZ,41470,20368,21102,12334
28,28,TAMAULIPAS,TAMPS.,13,GÜEMEZ,1,GÜEMEZ,15032,7762,7270,4579
28,28,TAMAULIPAS,TAMPS.,14,GUERRERO,1,NUEVA CIUDAD GUERRERO,3803,2115,1688,1912
28,28,TAMAULIPAS,TAMPS.,15,GUSTAVO DIAZ ORDAZ,1,CIUDAD GUSTAVO DIAZ ORDAZ,15677,7866,7811,4932
28,28,TAMAULIPAS,TAMPS.,16,HIDALGO,1,HIDALGO,17012,8689,8323,5488
28,28,TAMAULIPAS,TAMPS.,17,JAUMAVE,1,JAUMAVE,15994,7992,8002,4400
28,28,TAMAULIPAS,TAMPS.,18,JIMENEZ,1,SANTANDER JIMENEZ,6375,3171,3204,2002
28,28,TAMAULIPAS,TAMPS.,19,LLERA,1,LLERA DE CANALES,14645,7468,7177,4745
28,28,TAMAULIPAS,TAMPS.,20,MAINERO,1,VILLA MAINERO,2048,1021,1027,690
28,28,TAMAULIPAS,TAMPS.,21,EL MANTE,1,CIUDAD MANTE,106144,50919,55225,34655
28,28,TAMAULIPAS,TAMPS.,22,MATAMOROS,1,HEROICA MATAMOROS,541979,267898,274081,159609
28,28,TAMAULIPAS,TAMPS.,23,MENDEZ,1,MENDEZ,4280,2142,2138,1400
28,28,TAMAULIPAS,TAMPS.,24,MIER,1,MIER,6385,3383,3002,2983
28,28,TAMAULIPAS,TAMPS.,25,MIGUEL ALEMAN,1,CIUDAD MIGUEL ALEMAN,26237,13625,12612,11567
28,28,TAMAULIPAS,TAMPS.,26,MIQUIHUANA,1,MIQUIHUANA,3704,1912,1792,1006
28,28,TAMAULIPAS,TAMPS.,27,NUEVO LAREDO,1,NUEVO LAREDO,425058,209442,215616,120335
28,28,TAMAULIPAS,TAMPS.,28,NUEVO MORELOS,1,NUEVO MORELOS,3810,1977,1833,1134
28,28,TAMAULIPAS,TAMPS.,29,OCAMPO,1,OCAMPO,13190,6730,6460,4003
28,28,TAMAULIPAS,TAMPS.,30,PADILLA,1,NUEVA VILLA DE PADILLA,13618,6851,6767,4120
28,28,TAMAULIPAS,TAMPS.,31,PALMILLAS,1,PALMILLAS,1917,961,956,597
28,28,TAMAULIPAS,TAMPS.,32,REYNOSA,1,REYNOSA,704767,350361,354406,216245
28,28,TAMAULIPAS,TAMPS.,33,RIO BRAVO,1,CIUDAD RIO BRAVO,132484,66121,66363,38910
28,28,TAMAULIPAS,TAMPS.,34,SAN CARLOS,1,SAN CARLOS,7411,3855,3556,2365
28,28,TAMAULIPAS,TAMPS.,35,SAN FERNANDO,1,SAN FERNANDO,51405,25712,25693,15533
28,28,TAMAULIPAS,TAMPS.,36,SAN NICOLAS,1,SAN NICOLAS,926,494,432,279
28,28,TAMAULIPAS,TAMPS.,37,SOTO LA MARINA,1,SOTO LA MARINA,23673,12103,11570,7718
28,28,TAMAULIPAS,TAMPS.,38,TAMPICO,1,TAMPICO,297562,141757,155805,93870
28,28,TAMAULIPAS,TAMPS.,39,TULA,1,CIUDAD TULA,28230,14010,14220,7777
28,28,TAMAULIPAS,TAMPS.,40,VALLE HERMOSO,1,VALLE HERMOSO,60055,29442,30613,18130
28,28,TAMAULIPAS,TAMPS.,41,VICTORIA,1,CIUDAD VICTORIA,349688,169229,180459,101678
28,28,TAMAULIPAS,TAMPS.,42,VILLAGRAN,1,VILLAGRAN,5361,2735,2626,1685
28,28,TAMAULIPAS,TAMPS.,43,XICOTENCATL,1,XICOTENCATL,22229,10935,11294,7046
29,29,TLAXCALA,TLAX.,1,AMAXAC DE GUERRERO,1,AMAXAC DE GUERRERO,11403,5554,5849,3010
29,29,TLAXCALA,TLAX.,2,APETATITLAN DE ANTONIO CARVAJAL,1,APETATITLAN,16003,7745,8258,4234
29,29,TLAXCALA,TLAX.,3,ATLANGATEPEC,1,ATLANGATEPEC,7087,3458,3629,1908
29,29,TLAXCALA,TLAX.,4,ATLTZAYANCA,1,ATLZAYANCA,18111,8943,9168,4536
29,29,TLAXCALA,TLAX.,5,APIZACO,1,CIUDAD DE APIZACO,80725,38467,42258,22607
29,29,TLAXCALA,TLAX.,6,CALPULALPAN,1,HEROICA CIUDAD DE CALPULALPAN,51172,24616,26556,12870
29,29,TLAXCALA,TLAX.,7,EL CARMEN TEQUEXQUITLA,1,VILLA DE EL CARMEN TEQUEXQUITLA,17332,8405,8927,4163
29,29,TLAXCALA,TLAX.,8,CUAPIAXTLA,1,CUAPIAXTLA,16222,7972,8250,3875
29,29,TLAXCALA,TLAX.,9,CUAXOMULCO,1,CUAXOMULCO,5928,2902,3026,1521
29,29,TLAXCALA,TLAX.,10,CHIAUTEMPAN,1,SANTA ANA CHIAUTEMPAN,73215,35251,37964,18706
29,29,TLAXCALA,TLAX.,11,MUÑOZ DE DOMINGO ARENAS,1,MUÑOZ,4755,2291,2464,1242
29,29,TLAXCALA,TLAX.,12,ESPAÑITA,1,ESPAÑITA,9416,4586,4830,2446
29,29,TLAXCALA,TLAX.,13,HUAMANTLA,1,HUAMANTLA,98764,47761,51003,23998
29,29,TLAXCALA,TLAX.,14,HUEYOTLIPAN,1,HUEYOTLIPAN,15190,7426,7764,3861
29,29,TLAXCALA,TLAX.,15,IXTACUIXTLA DE MARIANO MATAMOROS,1,VILLA MARIANO MATAMOROS,38970,18916,20054,10170
29,29,TLAXCALA,TLAX.,16,IXTENCO,1,IXTENCO,7504,3622,3882,1970
29,29,TLAXCALA,TLAX.,17,MAZATECOCHCO DE JOSE MARIA MORELOS,1,MAZATECOCHCO,11592,5819,5773,2519
29,29,TLAXCALA,TLAX.,18,CONTLA DE JUAN CUAMATZI,1,CONTLA,38579,18792,19787,9297
29,29,TLAXCALA,TLAX.,19,TEPETITLA DE LARDIZABAL,1,TEPETITLA,22274,10699,11575,5695
29,29,TLAXCALA,TLAX.,20,SANCTORUM DE LAZARO CARDENAS,1,SANCTORUM,9432,4583,4849,2385
29,29,TLAXCALA,TLAX.,21,NANACAMILPA DE MARIANO ARISTA,1,CIUDAD DE NANACAMILPA,18686,9062,9624,4795
29,29,TLAXCALA,TLAX.,22,ACUAMANALA DE MIGUEL HIDALGO,1,ACUAMANALA,6432,3184,3248,1515
29,29,TLAXCALA,TLAX.,23,NATIVITAS,1,NATIVITAS,26309,12725,13584,6420
29,29,TLAXCALA,TLAX.,24,PANOTLA,1,PANOTLA,28357,13419,14938,7680
29,29,TLAXCALA,TLAX.,25,SAN PABLO DEL MONTE,1,CIUDAD DE SAN PABLO DEL MONTE,82688,40802,41886,18316
29,29,TLAXCALA,TLAX.,26,SANTA CRUZ TLAXCALA,1,SANTA CRUZ TLAXCALA,24116,11602,12514,6542
29,29,TLAXCALA,TLAX.,27,TENANCINGO,1,TENANCINGO,12974,6310,6664,2910
29,29,TLAXCALA,TLAX.,28,TEOLOCHOLCO,1,TEOLOCHOLCO,25257,12376,12881,5783
29,29,TLAXCALA,TLAX.,29,TEPEYANCO,1,TEPEYANCO,13328,6358,6970,3254
29,29,TLAXCALA,TLAX.,30,TERRENATE,1,TERRENATE,15475,7684,7791,3774
29,29,TLAXCALA,TLAX.,31,TETLA DE LA SOLIDARIDAD,1,TETLA,35284,17253,18031,9514
29,29,TLAXCALA,TLAX.,32,TETLATLAHUCA,1,TETLATLAHUCA,13561,6521,7040,3362
29,29,TLAXCALA,TLAX.,33,TLAXCALA,1,TLAXCALA DE XICOHTENCATL,99896,47252,52644,28873
29,29,TLAXCALA,TLAX.,34,TLAXCO,1,TLAXCO,45438,22077,23361,11842
29,29,TLAXCALA,TLAX.,35,TOCATLAN,1,TOCATLAN,6294,3119,3175,1464
29,29,TLAXCALA,TLAX.,36,TOTOLAC,1,SAN JUAN TOTOLAC,22529,10728,11801,5921
29,29,TLAXCALA,TLAX.,37,ZILTLALTEPEC DE TRINIDAD SANCHEZ SANTOS,1,ZITLALTEPEC,9207,4439,4768,2235
29,29,TLAXCALA,TLAX.,38,TZOMPANTEPEC,1,TZOMPANTEPEC,18006,8736,9270,5079
29,29,TLAXCALA,TLAX.,39,XALOZTOC,1,XALOZTOC,25607,12746,12861,5994
29,29,TLAXCALA,TLAX.,40,XALTOCAN,1,XALTOCAN,10601,5013,5588,2961
29,29,TLAXCALA,TLAX.,41,PAPALOTLA DE XICOHTENCATL,1,PAPALOTLA,33499,16182,17317,8350
29,29,TLAXCALA,TLAX.,42,XICOHTZINCO,1,XICOHTZINCO,14197,6762,7435,3634
29,29,TLAXCALA,TLAX.,43,YAUHQUEMEHCAN,1,SAN DIONISIO YAUHQUEMEHCAN,42242,20388,21854,12050
29,29,TLAXCALA,TLAX.,44,ZACATELCO,1,ZACATELCO,45717,21940,23777,11368
29,29,TLAXCALA,TLAX.,45,BENITO JUAREZ,1,BENITO JUAREZ,6211,2963,3248,1541
29,29,TLAXCALA,TLAX.,46,EMILIANO ZAPATA,1,EMILIANO ZAPATA,4951,2427,2524,1240
29,29,TLAXCALA,TLAX.,47,LAZARO CARDENAS,1,LAZARO CARDENAS,3534,1735,1799,910
29,29,TLAXCALA,TLAX.,48,LA MAGDALENA TLALTELULCO,1,LA MAGDALENA TLALTELULCO,19036,9440,9596,4614
29,29,TLAXCALA,TLAX.,49,SAN DAMIAN TEXOLOC,1,SAN DAMIAN TEXOLOC,5884,2922,2962,1479
29,29,TLAXCALA,TLAX.,50,SAN FRANCISCO TETLANOHCAN,1,SAN FRANCISCO TETLANOHCAN,11761,5642,6119,2747
29,29,TLAXCALA,TLAX.,51,SAN JERONIMO ZACUALPAN,1,SAN JERONIMO ZACUALPAN,4092,1940,2152,1038
29,29,TLAXCALA,TLAX.,52,SAN JOSE TEACALCO,1,SAN JOSE TEACALCO,6436,3157,3279,1399
29,29,TLAXCALA,TLAX.,53,SAN JUAN HUACTZINCO,1,SAN JUAN HUACTZINCO,7688,3677,4011,1714
29,29,TLAXCALA,TLAX.,54,SAN LORENZO AXOCOMANITLA,1,SAN LORENZO AXOCOMANITLA,5689,2767,2922,1332
29,29,TLAXCALA,TLAX.,55,SAN LUCAS TECOPILCO,1,SAN LUCAS TECOPILCO,3077,1541,1536,786
29,29,TLAXCALA,TLAX.,56,SANTA ANA NOPALUCAN,1,SANTA ANA NOPALUCAN,7952,3900,4052,1888
29,29,TLAXCALA,TLAX.,57,SANTA APOLONIA TEACALCO,1,SANTA APOLONIA TEACALCO,4636,2244,2392,1136
29,29,TLAXCALA,TLAX.,58,SANTA CATARINA AYOMETLA,1,SANTA CATARINA AYOMETLA,9463,4567,4896,2220
29,29,TLAXCALA,TLAX.,59,SANTA CRUZ QUILEHTLA,1,SANTA CRUZ QUILEHTLA,7750,3829,3921,1722
29,29,TLAXCALA,TLAX.,60,SANTA ISABEL XILOXOXTLA,1,SANTA ISABEL XILOXOXTLA,5443,2657,2786,1241
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,1,ACAJETE,1,ACAJETE,9701,4920,4781,2630
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,2,ACATLAN,1,ACATLAN,3441,1666,1775,863
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,3,ACAYUCAN,1,ACAYUCAN,80815,38517,42298,23832
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,4,ACTOPAN,1,ACTOPAN,41742,20610,21132,13456
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,5,ACULA,1,ACULA,5253,2670,2583,1704
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,6,ACULTZINGO,1,ACULTZINGO,23100,11178,11922,5991
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,7,CAMARON DE TEJEDA,1,CAMARON DE TEJEDA,6538,3195,3343,1930
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,8,ALPATLAHUAC,1,ALPATLAHUAC,10338,5034,5304,2514
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,9,ALTO LUCERO DE GUTIERREZ BARRIOS,1,ALTO LUCERO,28184,14006,14178,8830
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,10,ALTOTONGA,1,ALTOTONGA,64234,30527,33707,16708
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,11,ALVARADO,1,ALVARADO,57035,27938,29097,18446
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,12,AMATITLAN,1,AMATITLAN,7866,3848,4018,2732
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,13,NARANJOS AMATLAN,1,NARANJOS,26843,12669,14174,8369
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,14,AMATLAN DE LOS REYES,1,AMATLAN DE LOS REYES,46955,22774,24181,13305
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,15,ANGEL R. CABADA,1,ANGEL R. CABADA,33839,16514,17325,10876
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,16,LA ANTIGUA,1,JOSE CARDEL,28682,13737,14945,9177
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,17,APAZAPAN,1,APAZAPAN,4709,2363,2346,1520
