percepcion,ideologia,KEY
Desacuerdo,No se identifica con ningún partido,13_72
Acuerdo,No se identifica con ningún partido,13_72
Acuerdo,Panista,13_72
Acuerdo en parte,Panista,13_72
Desacuerdo,Priista,14_39
Acuerdo,Panista,14_39
Acuerdo en parte,Panista,14_39
Acuerdo,Panista,14_39
Acuerdo en parte,Priista,14_39
Acuerdo en parte,Panista,14_101
Acuerdo,Panista,14_101
Acuerdo,Panista,14_101
Acuerdo,Panista,14_101
Acuerdo en parte,Priista,14_101
Acuerdo,Panista,14_119
Acuerdo en parte,Priista,14_119
Desacuerdo en parte,No se identifica con ningún partido,14_119
Desacuerdo,Priista,14_119
Acuerdo,Panista,14_120
Acuerdo,Panista,14_120
Acuerdo en parte,No se identifica con ningún partido,14_120
Desacuerdo,Priista,14_120
Desacuerdo,Priista,14_120
Acuerdo,Panista,15_23
Acuerdo en parte,Priista,15_23
Desacuerdo en parte,No se identifica con ningún partido,15_23
Acuerdo en parte,Priista,15_23
Acuerdo,Panista,15_23
Desacuerdo,Perredista,15_122
Desacuerdo,N/C,15_122
Desacuerdo,Perredista,15_122
Desacuerdo en parte,No se identifica con ningún partido,15_122
Desacuerdo,No se identifica con ningún partido,15_122
Desacuerdo en parte,No se identifica con ningún partido,15_122
Desacuerdo,No se identifica con ningún partido,15_58
Desacuerdo,No se identifica con ningún partido,15_58
Acuerdo en parte,No se identifica con ningún partido,15_58
Acuerdo,Panista,15_106
Acuerdo en parte,Panista,15_106
Acuerdo en parte,No se identifica con ningún partido,15_106
Desacuerdo,No se identifica con ningún partido,15_109
Desacuerdo en parte,No se identifica con ningún partido,15_109
Acuerdo,Priista,15_109
Desacuerdo en parte,Priista,15_109
Acuerdo en parte,No se identifica con ningún partido,15_109
Acuerdo en parte,No se identifica con ningún partido,15_109
Desacuerdo en parte,Priista,16_30
Acuerdo en parte,Panista,16_30
Acuerdo,Panista,16_30
Desacuerdo en parte,Priista,16_30
Acuerdo en parte,Priista,16_30
Desacuerdo en parte,Priista,16_50
Desacuerdo,No se identifica con ningún partido,16_50
Desacuerdo,Perredista,16_50
Desacuerdo en parte,Priista,16_50
Desacuerdo en parte,Priista,16_74
Desacuerdo,Priista,16_74
Acuerdo,Panista,16_74
Acuerdo,Panista,16_74
Desacuerdo en parte,De otro partido,19_26
Desacuerdo en parte,Priista,19_26
Acuerdo en parte,No se identifica con ningún partido,19_26
Acuerdo,Panista,19_26
Acuerdo en parte,Panista,19_26
Desacuerdo en parte,No se identifica con ningún partido,19_26
Desacuerdo en parte,No se identifica con ningún partido,19_39
Desacuerdo en parte,No se identifica con ningún partido,19_39
Acuerdo en parte,No se identifica con ningún partido,19_39
Acuerdo en parte,No se identifica con ningún partido,19_39
Desacuerdo,No se identifica con ningún partido,19_39
Desacuerdo en parte,Priista,19_39
Acuerdo,Panista,20_67
Acuerdo,Panista,20_67
Desacuerdo en parte,No se identifica con ningún partido,20_67
Acuerdo,Panista,20_324
Acuerdo en parte,No se identifica con ningún partido,20_324
Desacuerdo,Perredista,20_324
Acuerdo,Priista,20_324
Desacuerdo,No se identifica con ningún partido,20_324
Acuerdo,No se identifica con ningún partido,21_41
Acuerdo,No se identifica con ningún partido,21_41
Acuerdo,Perredista,21_41
Acuerdo,No se identifica con ningún partido,21_41
Acuerdo en parte,Panista,21_58
Acuerdo en parte,No se identifica con ningún partido,21_58
Acuerdo,Panista,21_58
Acuerdo,No se identifica con ningún partido,21_58
Acuerdo,No se identifica con ningún partido,21_58
Acuerdo,Priista,21_58
Acuerdo,N/S,21_58
Acuerdo,Panista,21_94
Acuerdo,No se identifica con ningún partido,21_94
Acuerdo,Panista,21_94
N/S,No se identifica con ningún partido,23_5
Desacuerdo en parte,Panista,23_5
Desacuerdo en parte,Perredista,23_5
Desacuerdo,Priista,23_5
Acuerdo en parte,No se identifica con ningún partido,24_35
Desacuerdo en parte,No se identifica con ningún partido,24_35
Acuerdo en parte,Priista,24_35
Acuerdo,No se identifica con ningún partido,24_35
Desacuerdo en parte,No se identifica con ningún partido,24_35
Acuerdo en parte,Priista,24_42
Acuerdo en parte,Panista,24_42
Desacuerdo en parte,Priista,24_42
Acuerdo en parte,Priista,24_42
Acuerdo,No se identifica con ningún partido,24_42
Acuerdo en parte,No se identifica con ningún partido,24_42
Acuerdo en parte,No se identifica con ningún partido,25_6
Acuerdo en parte,Priista,25_6
Desacuerdo en parte,No se identifica con ningún partido,25_6
Acuerdo en parte,Panista,25_6
Desacuerdo en parte,Priista,25_12
Desacuerdo en parte,Perredista,25_12
Desacuerdo en parte,Panista,25_12
Desacuerdo en parte,N/C,25_12
Desacuerdo,N/C,25_12
Desacuerdo,N/C,25_12
Desacuerdo,Priista,25_12
Acuerdo,No se identifica con ningún partido,26_2
Desacuerdo,Perredista,26_2
Acuerdo,Priista,26_2
Acuerdo,Panista,26_2
Acuerdo en parte,No se identifica con ningún partido,26_2
Desacuerdo,No se identifica con ningún partido,26_2
Acuerdo en parte,No se identifica con ningún partido,26_2
Desacuerdo en parte,Priista,27_4
Desacuerdo,Perredista,27_4
Desacuerdo,Priista,27_4
Acuerdo en parte,Priista,27_4
Acuerdo en parte,Priista,27_4
Desacuerdo,Priista,27_4
Desacuerdo,Priista,27_4
Desacuerdo,No se identifica con ningún partido,29_33
Acuerdo en parte,Perredista,29_33
Desacuerdo,Panista,30_40
Acuerdo,No se identifica con ningún partido,30_90
Acuerdo,Panista,30_90
Desacuerdo,Panista,30_90
Acuerdo en parte,No se identifica con ningún partido,30_90
Acuerdo en parte,No se identifica con ningún partido,30_90
Acuerdo,Perredista,30_90
Acuerdo,Panista,30_90
Acuerdo,No se identifica con ningún partido,30_90
Acuerdo en parte,Priista,30_90
Acuerdo,Panista,30_90
Desacuerdo,Priista,30_108
Acuerdo en parte,Panista,30_108
Desacuerdo,Perredista,30_108
Desacuerdo,Priista,30_108
Desacuerdo,Priista,30_108
Desacuerdo,No se identifica con ningún partido,30_108
Acuerdo en parte,Priista,30_108
Desacuerdo,Priista,30_108
Acuerdo,Panista,30_92
Acuerdo en parte,No se identifica con ningún partido,30_92
Acuerdo,No se identifica con ningún partido,30_92
Acuerdo,Panista,30_92
Acuerdo en parte,N/S,30_92
Acuerdo,Priista,31_50
Acuerdo en parte,Panista,31_50
Acuerdo en parte,Priista,31_50
Acuerdo,Priista,31_50
Acuerdo en parte,Priista,2_4
Desacuerdo en parte,Priista,5_20
Desacuerdo en parte,No se identifica con ningún partido,5_20
Acuerdo en parte,Panista,5_20
Desacuerdo,No se identifica con ningún partido,5_30
Acuerdo en parte,No se identifica con ningún partido,5_35
Desacuerdo en parte,Priista,5_35
Acuerdo en parte,Priista,5_35
Acuerdo en parte,No se identifica con ningún partido,5_35
Acuerdo en parte,No se identifica con ningún partido,5_35
Acuerdo,Panista,7_18
Desacuerdo,Priista,8_19
Desacuerdo,Perredista,8_19
Desacuerdo,Perredista,9_2
Desacuerdo,Perredista,9_2
Desacuerdo,No se identifica con ningún partido,9_2
Desacuerdo en parte,Perredista,9_2
N/C,N/C,9_2
Desacuerdo,No se identifica con ningún partido,9_5
Desacuerdo,No se identifica con ningún partido,9_5
N/C,No se identifica con ningún partido,9_5
Desacuerdo,Perredista,9_8
Acuerdo en parte,Priista,9_8
Desacuerdo,Priista,9_13
Desacuerdo,No se identifica con ningún partido,9_13
Acuerdo,No se identifica con ningún partido,9_13
Acuerdo en parte,Perredista,9_13
Acuerdo en parte,No se identifica con ningún partido,9_13
Acuerdo,No se identifica con ningún partido,9_17
Acuerdo en parte,No se identifica con ningún partido,9_17
Desacuerdo,No se identifica con ningún partido,9_17
Acuerdo,No se identifica con ningún partido,9_17
Desacuerdo,No se identifica con ningún partido,11_14
Acuerdo,No se identifica con ningún partido,11_15
Acuerdo en parte,No se identifica con ningún partido,11_15
Desacuerdo,No se identifica con ningún partido,11_15
Desacuerdo,No se identifica con ningún partido,11_15
Desacuerdo en parte,No se identifica con ningún partido,11_15
N/S,No se identifica con ningún partido,11_33
Acuerdo,Panista,11_33
Desacuerdo en parte,Priista,12_74
Acuerdo,No se identifica con ningún partido,13_36
Desacuerdo,Perredista,13_36
Acuerdo,No se identifica con ningún partido,13_36
Acuerdo,Perredista,13_36
Acuerdo,Panista,13_72
Desacuerdo,No se identifica con ningún partido,13_72
Acuerdo,Panista,14_39
Acuerdo,Panista,14_101
Desacuerdo en parte,Priista,14_101
Acuerdo en parte,Panista,14_101
Acuerdo en parte,Panista,14_101
Acuerdo en parte,Panista,14_119
Acuerdo en parte,Panista,14_120
Acuerdo,Panista,14_120
Desacuerdo,Perredista,15_122
Desacuerdo,No se identifica con ningún partido,15_58
Desacuerdo en parte,N/S,15_58
Acuerdo,Priista,15_58
Desacuerdo,No se identifica con ningún partido,15_58
Desacuerdo,Perredista,15_58
Acuerdo en parte,Priista,15_106
Acuerdo,Panista,15_106
Acuerdo en parte,No se identifica con ningún partido,15_109
Acuerdo en parte,Priista,15_109
Acuerdo en parte,Panista,16_30
Acuerdo en parte,Priista,16_30
Desacuerdo,Perredista,16_30
Desacuerdo en parte,Perredista,16_50
Desacuerdo,Priista,16_50
Desacuerdo,Perredista,16_50
Acuerdo en parte,Perredista,16_74
Acuerdo,Panista,16_74
Acuerdo en parte,Panista,16_74
Desacuerdo,Priista,19_26
Desacuerdo en parte,No se identifica con ningún partido,19_39
Desacuerdo,No se identifica con ningún partido,19_39
Acuerdo en parte,Panista,19_39
Desacuerdo,Priista,20_67
Desacuerdo en parte,Priista,20_67
Acuerdo en parte,Priista,20_324
Acuerdo,No se identifica con ningún partido,21_41
Acuerdo en parte,N/C,21_41
Acuerdo,Panista,21_41
Acuerdo,No se identifica con ningún partido,21_58
Desacuerdo,Priista,21_94
Acuerdo,No se identifica con ningún partido,21_94
Desacuerdo en parte,No se identifica con ningún partido,21_94
Acuerdo,No se identifica con ningún partido,21_94
Desacuerdo,Priista,23_5
Acuerdo en parte,Priista,23_5
Acuerdo en parte,N/C,23_5
Desacuerdo en parte,No se identifica con ningún partido,24_35
Desacuerdo en parte,Priista,24_35
Desacuerdo en parte,No se identifica con ningún partido,24_35
Desacuerdo en parte,Priista,24_42
Acuerdo en parte,Priista,24_42
Acuerdo en parte,Priista,24_42
Desacuerdo en parte,No se identifica con ningún partido,24_42
Acuerdo en parte,Priista,24_42
Desacuerdo en parte,Priista,25_6
Desacuerdo,Perredista,25_12
Desacuerdo,No se identifica con ningún partido,26_2
Desacuerdo,Perredista,26_2
Desacuerdo,Priista,27_4
Acuerdo,No se identifica con ningún partido,29_33
Desacuerdo,No se identifica con ningún partido,29_33
Acuerdo en parte,Priista,29_33
Acuerdo,Perredista,29_33
Desacuerdo,No se identifica con ningún partido,29_33
Acuerdo,Panista,30_40
Acuerdo,Panista,30_40
Acuerdo,Panista,30_90
Acuerdo,Panista,30_90
Acuerdo en parte,No se identifica con ningún partido,30_108
Desacuerdo,Priista,30_108
Acuerdo,Priista,30_92
Acuerdo en parte,Panista,31_50
Acuerdo,Panista,31_50
Acuerdo en parte,Priista,31_50
Acuerdo,Priista,31_50
Desacuerdo,No se identifica con ningún partido,21_156
Desacuerdo,Priista,21_156
Acuerdo,Panista,11_20
Desacuerdo,Priista,11_20
N/S,No se identifica con ningún partido,11_3
Acuerdo,Panista,11_35
Acuerdo,Panista,11_35
Desacuerdo en parte,No se identifica con ningún partido,14_39
Acuerdo,No se identifica con ningún partido,14_120
Acuerdo,Panista,15_58
Acuerdo,Panista,18_17
Acuerdo en parte,No se identifica con ningún partido,18_17
Desacuerdo en parte,Panista,28_5
Acuerdo,Panista,30_3
Acuerdo,Panista,30_124
Acuerdo en parte,No se identifica con ningún partido,2_3
Acuerdo en parte,Panista,5_30
Acuerdo,Panista,8_37
Acuerdo,Panista,11_35
Acuerdo,No se identifica con ningún partido,13_21
Acuerdo,Panista,14_39
Acuerdo,No se identifica con ningún partido,14_120
Acuerdo en parte,No se identifica con ningún partido,14_120
Acuerdo,No se identifica con ningún partido,14_120
Acuerdo,No se identifica con ningún partido,15_107
Acuerdo en parte,Panista,16_71
Acuerdo,Panista,19_46
Acuerdo,Panista,19_46
Acuerdo,Panista,21_189
Desacuerdo,Panista,21_189
Acuerdo en parte,Panista,24_28
Acuerdo en parte,Panista,24_28
Acuerdo en parte,Panista,26_43
Acuerdo,Panista,26_43
Desacuerdo en parte,Panista,28_5
Desacuerdo en parte,Panista,28_5
Acuerdo en parte,No se identifica con ningún partido,30_3
Acuerdo en parte,No se identifica con ningún partido,30_3
Acuerdo,Panista,31_80
Acuerdo en parte,Panista,5_30
Acuerdo,No se identifica con ningún partido,11_35
Acuerdo,No se identifica con ningún partido,13_21
Acuerdo en parte,Panista,14_39
Acuerdo en parte,No se identifica con ningún partido,14_39
Acuerdo en parte,No se identifica con ningún partido,14_120
Acuerdo,No se identifica con ningún partido,14_120
Acuerdo en parte,No se identifica con ningún partido,14_120
Acuerdo en parte,Panista,21_23
Acuerdo,Panista,24_28
Acuerdo,Panista,31_80
Acuerdo,Panista,11_35
Acuerdo en parte,Panista,14_39
Acuerdo,Panista,15_58
Acuerdo en parte,Panista,19_46
Acuerdo,Panista,21_189
Desacuerdo,No se identifica con ningún partido,21_189
Acuerdo,Panista,21_189
Acuerdo,Panista,24_28
Desacuerdo en parte,Panista,24_28
Acuerdo,Panista,30_3
Acuerdo,Panista,30_124
Acuerdo,Panista,31_80
Acuerdo,Panista,2_3
Acuerdo en parte,Panista,5_30
Acuerdo en parte,Panista,5_30
Acuerdo en parte,Panista,7_80
Desacuerdo,Panista,8_37
Acuerdo,No se identifica con ningún partido,9_6
Acuerdo,No se identifica con ningún partido,9_6
Acuerdo,Panista,9_6
Acuerdo,Panista,9_6
Acuerdo en parte,N/C,11_35
Acuerdo en parte,Panista,13_21
Acuerdo,Panista,14_39
Desacuerdo en parte,No se identifica con ningún partido,15_58
Acuerdo en parte,Panista,16_71
Acuerdo,No se identifica con ningún partido,18_17
Acuerdo en parte,No se identifica con ningún partido,18_17
Acuerdo,No se identifica con ningún partido,18_17
Acuerdo,Panista,19_46
Acuerdo,Panista,19_46
Desacuerdo en parte,Panista,21_23
Acuerdo,Panista,24_28
Acuerdo en parte,Panista,24_28
Acuerdo en parte,Panista,24_28
Acuerdo en parte,Panista,26_43
Acuerdo en parte,Panista,26_43
Acuerdo en parte,Panista,28_5
Desacuerdo,Panista,28_5
Acuerdo,Panista,31_80
Acuerdo,Panista,31_80
Acuerdo en parte,No se identifica con ningún partido,31_80
Acuerdo en parte,Panista,5_30
Acuerdo,No se identifica con ningún partido,9_6
Acuerdo,Panista,11_3
Acuerdo en parte,Panista,11_3
Acuerdo,No se identifica con ningún partido,11_35
Acuerdo,Panista,14_39
N/S,No se identifica con ningún partido,15_107
Acuerdo,Panista,19_46
Acuerdo,Panista,19_46
Acuerdo,Panista,24_28
Acuerdo en parte,Panista,28_5
Acuerdo,Panista,31_80
Acuerdo,Panista,7_61
Acuerdo,Panista,11_27
Acuerdo,Panista,15_58
Acuerdo en parte,Panista,16_53
Acuerdo,Panista,16_53
Desacuerdo,Panista,21_156
Desacuerdo en parte,Panista,24_17
Acuerdo,No se identifica con ningún partido,29_21
Acuerdo,No se identifica con ningún partido,29_21
Acuerdo,Panista,31_50
Acuerdo,Panista,2_2
Acuerdo,No se identifica con ningún partido,5_18
Acuerdo en parte,Priista,7_61
Acuerdo,Panista,10_15
Acuerdo en parte,Panista,14_39
Acuerdo en parte,No se identifica con ningún partido,14_39
Acuerdo en parte,Panista,14_39
Desacuerdo en parte,No se identifica con ningún partido,15_33
Desacuerdo,Panista,15_33
Acuerdo,Panista,15_106
Acuerdo,Panista,18_4
Acuerdo en parte,Panista,20_545
Desacuerdo,No se identifica con ningún partido,21_156
Desacuerdo,Panista,21_156
Acuerdo en parte,Panista,24_17
Acuerdo en parte,Panista,24_17
Desacuerdo en parte,Panista,24_17
Acuerdo,Panista,25_17
Acuerdo en parte,Panista,25_17
Acuerdo,Panista,27_11
Acuerdo,Panista,30_108
Acuerdo,Panista,31_50
Acuerdo en parte,Panista,31_50
Acuerdo,Panista,2_2
Acuerdo,Panista,5_18
Acuerdo,No se identifica con ningún partido,7_61
Desacuerdo,Perredista,10_15
Desacuerdo,Priista,12_67
Acuerdo,No se identifica con ningún partido,14_120
Acuerdo,Panista,14_120
Acuerdo,No se identifica con ningún partido,14_120
Desacuerdo en parte,No se identifica con ningún partido,18_4
Acuerdo,Panista,19_39
Acuerdo,Panista,19_39
Acuerdo,Panista,19_39
Desacuerdo,Panista,21_156
Acuerdo,No se identifica con ningún partido,21_156
Acuerdo,Panista,24_17
Acuerdo,Panista,27_11
Acuerdo,Panista,2_2
Acuerdo en parte,Panista,2_2
Acuerdo,Panista,5_18
Acuerdo,No se identifica con ningún partido,5_18
Acuerdo,No se identifica con ningún partido,7_61
Acuerdo,No se identifica con ningún partido,7_61
Acuerdo en parte,Priista,10_15
Acuerdo,Panista,10_15
Desacuerdo en parte,Panista,11_27
Desacuerdo,Panista,15_33
Acuerdo,No se identifica con ningún partido,15_106
Acuerdo en parte,Panista,18_4
Acuerdo,Panista,19_39
Acuerdo,Panista,19_39
Acuerdo,Panista,19_39
Acuerdo en parte,Panista,25_17
Acuerdo,Panista,31_50
Acuerdo,Panista,31_50
Acuerdo,Panista,2_2
Acuerdo,No se identifica con ningún partido,7_61
Desacuerdo,No se identifica con ningún partido,7_61
Acuerdo,Panista,8_37
Acuerdo,Panista,10_15
Acuerdo,Panista,10_15
Acuerdo,Panista,10_15
Acuerdo,Panista,10_15
Acuerdo,No se identifica con ningún partido,11_27
Acuerdo,Panista,11_27
Acuerdo,Panista,11_27
Desacuerdo,Panista,14_39
Acuerdo,No se identifica con ningún partido,14_120
Acuerdo,Panista,14_120
Acuerdo,No se identifica con ningún partido,14_120
Acuerdo,Panista,15_58
Acuerdo en parte,Priista,16_53
Acuerdo,Panista,16_53
Acuerdo,No se identifica con ningún partido,18_4
Acuerdo,Panista,19_39
Acuerdo en parte,No se identifica con ningún partido,20_545
Acuerdo en parte,Priista,21_156
Acuerdo,Panista,21_156
Acuerdo,Panista,24_17
Acuerdo,Panista,24_17
Acuerdo,Panista,25_17
Acuerdo en parte,Panista,25_17
Acuerdo,Panista,25_17
Acuerdo en parte,No se identifica con ningún partido,29_21
Acuerdo,No se identifica con ningún partido,29_21
Acuerdo en parte,Panista,30_108
Acuerdo,Panista,30_108
Acuerdo,Panista,31_50
Acuerdo,Panista,31_50
Acuerdo,Panista,31_50
Acuerdo,Panista,2_2
Desacuerdo,Panista,8_37
Desacuerdo en parte,No se identifica con ningún partido,9_5
Acuerdo,Panista,9_5
Acuerdo,Panista,14_39
Acuerdo,Panista,14_120
Acuerdo,No se identifica con ningún partido,15_33
Acuerdo,Panista,15_106
Acuerdo en parte,Panista,16_53
Acuerdo en parte,Panista,16_53
Acuerdo,Panista,18_4
Acuerdo en parte,Panista,19_39
Acuerdo en parte,Panista,24_17
Acuerdo,Panista,24_17
Desacuerdo en parte,Panista,31_50
Acuerdo en parte,Panista,5_18
Acuerdo,Panista,7_59
Acuerdo,Panista,10_14
Acuerdo,Panista,14_39
Acuerdo,No se identifica con ningún partido,15_58
Acuerdo,Panista,15_106
Acuerdo en parte,Panista,16_53
Acuerdo en parte,Panista,24_16
Acuerdo,Panista,2_2
Acuerdo,Panista,2_2
Desacuerdo en parte,Panista,8_37
Desacuerdo,Panista,8_37
Desacuerdo,Priista,8_37
Acuerdo en parte,Panista,9_5
Acuerdo,Panista,9_5
Desacuerdo,Panista,10_14
Desacuerdo,Panista,10_14
Desacuerdo,Panista,10_14
Desacuerdo en parte,Panista,11_27
Acuerdo en parte,No se identifica con ningún partido,12_66
Acuerdo en parte,Panista,14_39
Acuerdo,No se identifica con ningún partido,14_39
Acuerdo,No se identifica con ningún partido,14_120
Acuerdo,No se identifica con ningún partido,15_33
Acuerdo en parte,No se identifica con ningún partido,15_106
Acuerdo en parte,Panista,18_20
Acuerdo,Panista,19_39
Desacuerdo,Perredista,19_39
Acuerdo en parte,Panista,24_16
Acuerdo,Panista,24_16
Acuerdo en parte,Panista,24_16
Acuerdo en parte,No se identifica con ningún partido,25_16
Acuerdo en parte,No se identifica con ningún partido,25_16
Acuerdo,Panista,27_10
Acuerdo,Panista,30_108
Acuerdo,Panista,30_108
Acuerdo,Panista,30_108
Acuerdo,Panista,31_50
Acuerdo,N/C,5_18
Acuerdo en parte,Panista,11_27
Acuerdo,Panista,19_39
Acuerdo,Panista,19_39
Desacuerdo,No se identifica con ningún partido,20_540
Desacuerdo,No se identifica con ningún partido,20_540
Desacuerdo en parte,Priista,24_16
Acuerdo,Panista,25_16
Acuerdo en parte,Panista,25_16
Acuerdo,Panista,31_50
Acuerdo,No se identifica con ningún partido,2_2
Acuerdo,N/C,5_18
Acuerdo,Panista,7_59
Desacuerdo,No se identifica con ningún partido,8_37
Acuerdo,Panista,9_5
Acuerdo,Panista,14_39
Acuerdo,Panista,14_39
Acuerdo,No se identifica con ningún partido,14_120
Acuerdo en parte,No se identifica con ningún partido,15_33
Acuerdo,Panista,15_58
Acuerdo,No se identifica con ningún partido,15_58
Acuerdo en parte,No se identifica con ningún partido,16_53
Acuerdo,Panista,19_39
Acuerdo,Panista,19_39
Acuerdo,Panista,27_10
Acuerdo,Panista,29_19
Acuerdo,Panista,31_50
Acuerdo,Panista,5_18
Acuerdo,Panista,5_18
Desacuerdo en parte,Panista,5_18
Acuerdo en parte,Priista,7_59
Acuerdo en parte,Panista,10_14
Acuerdo,Panista,10_14
Acuerdo en parte,Panista,11_27
Acuerdo en parte,Panista,11_27
Acuerdo en parte,Panista,11_27
Acuerdo en parte,Panista,14_39
Acuerdo en parte,Panista,14_39
Acuerdo,No se identifica con ningún partido,15_106
Acuerdo en parte,Panista,16_53
Acuerdo,No se identifica con ningún partido,18_20
Acuerdo,Panista,18_20
Acuerdo en parte,No se identifica con ningún partido,18_20
Acuerdo,Panista,19_39
Acuerdo,Panista,20_540
Desacuerdo,No se identifica con ningún partido,20_540
Acuerdo en parte,Panista,21_156
Acuerdo en parte,Panista,21_156
Desacuerdo en parte,Panista,24_16
Acuerdo en parte,Panista,24_16
Desacuerdo en parte,Panista,24_16
Acuerdo en parte,Panista,24_16
Acuerdo,Panista,25_16
Acuerdo en parte,Panista,25_16
Acuerdo,Panista,29_19
Acuerdo en parte,Panista,30_108
Acuerdo en parte,Panista,30_108
Acuerdo,Panista,31_50
Acuerdo,Panista,31_50
Acuerdo en parte,Panista,2_2
Acuerdo,Panista,7_59
Acuerdo,Panista,7_59
Acuerdo,Panista,11_27
Acuerdo en parte,No se identifica con ningún partido,14_39
Acuerdo en parte,Panista,14_120
Acuerdo,Panista,14_120
Desacuerdo,No se identifica con ningún partido,15_33
Acuerdo,Panista,15_106
Acuerdo,Panista,25_16
Acuerdo,Panista,25_16
Acuerdo,Panista,29_19
Acuerdo,Panista,2_2
Acuerdo en parte,Panista,5_17
Desacuerdo,Panista,10_12
Acuerdo,Panista,14_39
Acuerdo,Panista,14_111
Desacuerdo en parte,No se identifica con ningún partido,14_111
Acuerdo,Panista,15_58
Acuerdo,No se identifica con ningún partido,20_513
Desacuerdo en parte,Panista,24_13
Acuerdo,No se identifica con ningún partido,29_13
Acuerdo en parte,Panista,2_2
Acuerdo,Panista,5_17
Acuerdo,Panista,7_59
Acuerdo,Panista,8_37
Desacuerdo,Panista,8_37
Acuerdo,Panista,10_12
Acuerdo,Panista,15_58
Acuerdo,Panista,15_104
Acuerdo en parte,No se identifica con ningún partido,16_53
Acuerdo,Panista,17_32
Acuerdo,Panista,19_39
Acuerdo en parte,Panista,24_13
Acuerdo en parte,Panista,24_13
Acuerdo en parte,Panista,25_13
Acuerdo,No se identifica con ningún partido,29_13
Desacuerdo en parte,No se identifica con ningún partido,30_102
Acuerdo,Panista,7_59
Acuerdo,Panista,7_59
Acuerdo,Panista,10_12
Acuerdo,N/C,14_39
Acuerdo,Panista,14_39
Acuerdo,N/S,15_58
Acuerdo,Panista,15_104
Acuerdo en parte,No se identifica con ningún partido,15_104
Acuerdo en parte,Panista,16_53
Acuerdo,Panista,17_32
Acuerdo,Panista,19_39
Desacuerdo,No se identifica con ningún partido,21_154
Acuerdo en parte,Panista,24_13
Desacuerdo en parte,Panista,24_13
Acuerdo en parte,Panista,25_13
Acuerdo en parte,Panista,2_2
Acuerdo,Panista,2_2
Acuerdo,Panista,5_17
Acuerdo,Panista,5_17
Acuerdo en parte,Panista,5_17
Acuerdo en parte,Panista,5_17
Acuerdo,Panista,10_12
Acuerdo en parte,No se identifica con ningún partido,12_59
Acuerdo,Panista,14_39
Acuerdo,No se identifica con ningún partido,14_111
Acuerdo,Panista,14_111
Desacuerdo,Panista,14_111
Desacuerdo en parte,No se identifica con ningún partido,15_104
Acuerdo en parte,Panista,16_53
Acuerdo en parte,No se identifica con ningún partido,16_53
Acuerdo,Panista,17_32
Acuerdo,Panista,17_32
Acuerdo,N/C,17_32
Acuerdo,Panista,17_32
Acuerdo,Panista,17_32
Acuerdo,Panista,19_39
Acuerdo,Panista,24_13
Acuerdo en parte,No se identifica con ningún partido,30_102
Acuerdo,Panista,2_2
Acuerdo,Panista,7_59
Acuerdo,Panista,7_59
Acuerdo,Panista,8_37
Desacuerdo,No se identifica con ningún partido,8_37
Acuerdo,Priista,10_12
Acuerdo,Panista,11_27
Desacuerdo,No se identifica con ningún partido,14_111
Acuerdo,No se identifica con ningún partido,14_111
Acuerdo,Panista,14_111
Acuerdo,No se identifica con ningún partido,15_104
Acuerdo en parte,Panista,16_53
Acuerdo en parte,No se identifica con ningún partido,16_53
Acuerdo,Panista,17_32
Acuerdo,Panista,17_32
Acuerdo,Panista,17_32
Acuerdo,Panista,17_32
Acuerdo en parte,Panista,19_39
Acuerdo,Panista,19_39
Acuerdo,Panista,19_39
Acuerdo en parte,Panista,19_39
Acuerdo en parte,Panista,19_39
Acuerdo en parte,Panista,24_13
Acuerdo,Panista,24_13
Acuerdo en parte,Panista,24_13
Acuerdo en parte,Priista,24_13
Acuerdo,Panista,25_13
Acuerdo,Panista,25_13
Acuerdo,Panista,27_8
Acuerdo en parte,No se identifica con ningún partido,29_13
Acuerdo,Panista,29_13
Acuerdo en parte,No se identifica con ningún partido,30_102
Acuerdo en parte,Panista,31_50
Acuerdo,Panista,31_50
Acuerdo,Panista,31_50
Acuerdo,Panista,7_59
Acuerdo,Panista,7_59
Desacuerdo,Priista,8_37
Acuerdo en parte,No se identifica con ningún partido,8_37
Acuerdo,Panista,10_12
Acuerdo en parte,No se identifica con ningún partido,11_27
Desacuerdo,Priista,14_39
Desacuerdo,No se identifica con ningún partido,14_39
Acuerdo,No se identifica con ningún partido,14_39
Acuerdo,Panista,14_39
Acuerdo en parte,No se identifica con ningún partido,14_111
Acuerdo,No se identifica con ningún partido,14_111
Desacuerdo en parte,No se identifica con ningún partido,15_31
Acuerdo,Panista,25_13
Acuerdo en parte,Panista,27_8
Acuerdo,Panista,1_7
Acuerdo,Panista,4_4
Acuerdo,Panista,4_4
Acuerdo,Panista,11_20
Acuerdo,Panista,11_20
Acuerdo,No se identifica con ningún partido,14_98
Acuerdo,No se identifica con ningún partido,15_57
Acuerdo en parte,Panista,16_52
Acuerdo,Panista,17_15
Acuerdo,No se identifica con ningún partido,17_15
Acuerdo,Panista,17_15
Acuerdo,Panista,25_11
Acuerdo,No se identifica con ningún partido,25_11
Acuerdo en parte,Panista,28_40
Acuerdo en parte,Panista,28_40
Acuerdo en parte,Panista,28_40
Acuerdo,Panista,30_102
Acuerdo,Panista,1_7
Acuerdo en parte,No se identifica con ningún partido,1_7
Acuerdo,Panista,1_7
Acuerdo,Panista,1_7
Acuerdo,Panista,4_4
Acuerdo,Panista,4_4
